CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,Latitude,Longitude,BriefFacts
306,FIR202600306,CASE202600306,2025-03-02,210,54,4,2,6,16,5,16,2025-03-02 07:08:06,2025-03-02 11:45:06,2025-03-02 12:59:06,12.25631,75.745896,"On 2nd March 2025 at approximately 7:08 am, a simple assault took place at the Chamarajanagar Town Police Station in Chamarajanagar district. Nathan Purohit, the complainant, reported that Advaith Dash and Maya Nadkarni were assaulted by Urishilla Bava and Turvi Badal. The accused allegedly attacked the victims with a"
307,FIR202600307,CASE202600307,2026-05-02,63,45,4,2,12,34,4,13,2026-05-01 21:38:10,2026-05-02 03:31:10,2026-05-02 05:04:10,15.61909,77.756919,"On 1st May 2026 at around 9:38 pm, a complaint was filed by Mitali Lanka at KR Puram Police Station in Bengaluru Urban district regarding an incident of property damage and arson committed by Keya Viswanathan and Balveer Sant. The complainant alleged that the accused had deliberately set fire to the house of Bhavini Swamy and"
308,FIR202600308,CASE202600308,2026-02-17,387,134,4,2,11,32,2,37,2026-02-16 19:02:40,2026-02-17 06:21:40,2026-02-17 06:56:40,15.894833,77.624401,"On 16th February 2026 at around 7:02 pm, a complaint was filed by Upma Zacharia at Krishnaraja Police Station in Mysuru district regarding tax fraud committed by Ryan Golla and Janya Bhatt. The complainant alleges that the accused have been misusing their positions of authority to defraud the government of tax revenue. Further investigation is underway"
309,FIR202600309,CASE202600309,2026-04-04,111,104,4,1,2,5,5,29,2026-04-04 07:44:08,2026-04-04 16:21:08,2026-04-04 17:17:08,14.29216,74.34949,"On 04/04/2026 at approximately 07:44:08hrs, a robbery occurred at the Kalaburagi North Police Station in the Kalaburagi district. The complainant, Ayushman Vig, reported that Ekanta Singh and Sanya Gaba were victims of the crime, while Robert Kumer, Upasna Sagar, and Sai"
310,FIR202600310,CASE202600310,2026-05-02,97,15,4,2,9,25,3,5,2026-05-01 20:39:10,2026-05-02 09:36:10,2026-05-02 11:24:10,11.720442,74.45703,"On 1st May 2026 at around 8:39 PM, Anvi Sunder, the mother of Ethan Kumar and Tripti Chakraborty, filed a missing person's complaint at Market Police Station in Belagavi district. The complainant stated that her two children, Ethan (age 7) and Tripti (age 9), went to play outside"
311,FIR202600311,CASE202600311,2024-12-21,69,116,1,1,13,37,3,34,2024-12-21 13:25:20,2024-12-21 17:06:20,2024-12-21 18:29:20,14.492092,76.716208,"On 21st December 2024 at approximately 13:25:20 hours, a complaint was filed by Yadavi Chana at Koppal Town Police Station, Koppal District, regarding an organized crime committed by Manbir Saxena and Vyanjana Sarraf. The victim, Harinakshi Goda, was allegedly attacked and injured by the accused duo as"
312,FIR202600312,CASE202600312,2025-01-19,267,169,4,1,13,38,4,50,2025-01-18 23:37:41,2025-01-19 01:37:41,2025-01-19 01:54:41,18.190594,78.223887,"On January 18th, 2025 at approximately 11:37 PM, a complaint was filed by Yatan Walla regarding an organized crime incident involving extortion. The complainant alleges that Waida Garde and Falguni Mall, the accused, have been threatening and intimidating him and his associates, Hitesh Vig, for financial gains. Further"
313,FIR202600313,CASE202600313,2024-10-05,411,111,2,1,8,23,4,32,2024-10-05 06:20:15,2024-10-05 15:09:15,2024-10-05 16:40:15,12.986909,76.244723,"On 5th October 2024 at approximately 6:20 pm, Kodagu North Police Station received a complaint from Nilima Patil regarding drug trafficking by Chaaya Bhalla and Azaan Johal. The complainant alleges that the accused were in possession of drugs and were attempting to sell them illegally. Further investigation revealed that the accused had been transporting the dru"
314,FIR202600314,CASE202600314,2026-02-05,177,46,1,1,8,22,3,14,2026-02-05 06:16:31,2026-02-05 14:14:31,2026-02-05 14:29:31,15.650483,77.715874,"On February 5th, 2026 at approximately 6:16 PM, Mahika Buch filed a complaint at Varthur Police Station in Bengaluru Urban district regarding an incident of drug possession involving Adweta Parsa and Widisha Mital. According to the complainant, she was present when Mital possessed and smoked marijuana at a private residence. The complainant witnessed"
315,FIR202600315,CASE202600315,2026-04-21,140,98,3,1,5,14,4,28,2026-04-21 04:54:45,2026-04-21 09:27:45,2026-04-21 10:33:45,17.412754,77.583564,"On 21st April 2026 at around 4:54 am, Tristan Deshpande, the complainant, reported to Haveri East Police Station that Devansh Tank, a resident of Haveri, was brutally murdered by Mason Lalla, who is known to have a criminal record. The victim was found dead in his residence with multiple stab wounds. The accused has"
316,FIR202600316,CASE202600316,2025-05-12,343,85,4,2,6,16,3,23,2025-05-11 23:45:44,2025-05-12 01:36:44,2025-05-12 03:11:44,13.320208,78.32682,"On 11th May 2025 at approximately 11:45 PM, a simple assault took place at Dharwad North Police Station in Dharwad district. The complainant, Gabriel Narang, reported that Meera Kannan was assaulted by Bachittar Sankaran."
317,FIR202600317,CASE202600317,2025-10-13,314,36,1,2,11,31,2,12,2025-10-13 09:03:38,2025-10-13 18:14:38,2025-10-13 19:29:38,15.596819,77.742162,"On 13th October 2025 at approximately 9:03 AM, Hamsini Bawa, the complainant, lodged a complaint at HAL Police Station in Bengaluru Urban district regarding a money laundering incident involving Jagrati Dubey, Niharika Nath, and Hemang Kunda. The accused are alleged to have fraudulently transferred funds from the bank"
318,FIR202600318,CASE202600318,2024-11-11,232,171,4,2,4,11,2,50,2024-11-11 13:20:30,2024-11-11 17:00:30,2024-11-11 18:29:30,18.133488,78.239441,"On 11th November 2024 at approximately 13:20:30 hours, a complaint was filed by Mitali Talwar, the victim's wife, at Vijayanagara West Police Station, Vijayanagara district, regarding an insurance fraud committed by Ekani Borah. The accused had allegedly forged Hritik Talwar's signature"
319,FIR202600319,CASE202600319,2026-05-24,248,22,2,1,8,24,4,6,2026-05-24 03:56:09,2026-05-24 10:56:09,2026-05-24 12:31:09,11.699875,74.461998,"On 24th May 2026 at around 3:56 am, a complaint was filed by Brijesh Anne at Angol Police Station in Belagavi district regarding a drug offense. The accused, Ekaraj Bir, is alleged to have manufactured drugs in a residential area, violating the Narcotic Drugs and Psychotropic Substances Act of 19"
320,FIR202600320,CASE202600320,2026-04-07,495,66,1,1,10,28,5,19,2026-04-07 03:13:35,2026-04-07 06:36:35,2026-04-07 07:22:35,15.572592,77.266565,"On 7th April 2026 at around 3:13 am, Lajita Thaman, the complainant, lodged a complaint at Chitradurga Town Police Station, Chitradurga district, regarding dowry harassment against her sister-in-law, Mugdha Dhillon and her friend, Urishilla Dixit. The accused, Darpan"
321,FIR202600321,CASE202600321,2026-06-27,25,150,4,2,9,27,3,43,2026-06-26 12:57:57,2026-06-26 23:21:57,2026-06-27 00:44:57,16.790941,77.512714,"On 26th June 2026 at approximately 12:57 PM, Shivamogga South Police Station received a complaint from Ekavir Lad regarding the disappearance of his friend Dalbir Butala. The complainant stated that Dalbir had been acting strangely before his disappearance and had made some suspicious statements. The accused, Sai Memon, was identified as a possible suspect"
322,FIR202600322,CASE202600322,2026-02-27,129,142,4,1,10,28,3,42,2026-02-27 08:21:18,2026-02-27 18:58:18,2026-02-27 19:13:18,17.47868,73.999658,"On 27th February 2026 at approximately 8:21 am, Tanmayi Bahri, a resident of Ramanagara Town, reported to the Ramanagara Town Police Station that she was subjected to dowry harassment by her husband Girindra Divan, his mother Lopa Kaul and his sister Diya Chander. The complainant alleges that since their marriage"
323,FIR202600323,CASE202600323,2026-04-19,130,174,3,1,2,4,3,51,2026-04-19 05:54:20,2026-04-19 18:03:20,2026-04-19 19:13:20,11.633876,78.248423,"On 19th April 2026 at approximately 5:54 am, Daksh Divan lodged a complaint at Vijayapura East Police Station regarding a robbery incident that occurred on the highway. The victim, Yatan Munshi, reported that his vehicle was stopped by Kritika Goel and her accomplices who robbed him of cash and valuables worth lakhs of ru"
324,FIR202600324,CASE202600324,2024-08-10,438,172,4,1,7,19,4,50,2024-08-10 01:28:24,2024-08-10 13:02:24,2024-08-10 14:35:24,18.210986,78.22746,"On 10th August 2024 at approximately 01:28:24, a kidnapping incident occurred in Vijayanagara North Police Station jurisdiction. The complainant, Charvi Narasimhan, reported that her daughter Lakshmi Lad was abducted by Qabil Choudhary. Further investigation revealed that the accused had taken the victim to an unknown location against her"
325,FIR202600325,CASE202600325,2026-01-05,414,108,2,1,8,23,2,32,2026-01-04 21:11:56,2026-01-05 00:31:56,2026-01-05 02:23:56,13.021989,76.298953,"On 4th January, 2026 at around 9:11 pm, Varsha Nair, a resident of Kodagu Town, lodged a complaint at Kodagu Town Police Station regarding an incident of drug trafficking that occurred earlier the same day. The accused, Zaitra Gara, was reportedly involved in transporting and selling drugs in the area. Further investigation revealed that"
326,FIR202600326,CASE202600326,2025-03-20,47,10,1,1,8,22,2,2,2025-03-19 12:52:16,2025-03-19 20:27:16,2025-03-19 21:36:16,16.64138,77.139394,"On 19th March 2025 at approximately 12:52 PM, a complaint was filed by Rishi Rau at Ballari South Police Station, Ballari district, regarding a drug offense. The accused, Eesha Naidu, Kritika Kara, and Advika Dhar, were found in possession of illegal drugs, including marijuana and cocaine. The incident"
327,FIR202600327,CASE202600327,2026-05-25,3,28,4,2,12,35,4,12,2026-05-24 20:06:04,2026-05-24 23:11:04,2026-05-25 00:28:04,15.639529,77.676009,"On 24th May 2026 at approximately 8:06 pm, a complaint was filed by Siddharth Chana at Cubbon Park Police Station in Bengaluru Urban district regarding vandalism committed by Ishaan Shankar against Kiaan Bera. The accused is alleged to have damaged Kiaan's property by throwing stones and breaking windows, causing damage worth R"
328,FIR202600328,CASE202600328,2026-02-21,216,85,1,1,5,13,5,24,2026-02-21 04:44:40,2026-02-21 09:54:40,2026-02-21 11:38:40,13.352792,78.352588,"On February 21st, 2026 at approximately 4:44 am, Urmi Buch filed a complaint with Dharwad North Police Station regarding the intentional murder of her daughter Chandani Buch and niece Ikshita Amble by Zilmil Vohra, Vyanjana Sidhu, and Shivani Hari. According to the complainant, the three accused"
329,FIR202600329,CASE202600329,2026-04-07,288,13,4,2,9,27,1,6,2026-04-06 17:51:36,2026-04-07 03:58:36,2026-04-07 04:37:36,11.738262,74.408171,"On 6th April 2026 at approximately 17:51:36 pm, Utkarsh Sengupta, the complainant, reported to Camp Police Station in Belagavi district that his friends, Sachi Garde and Yagnesh Bhandari, have gone missing. The complainant stated that Isaiah Virk and Keya Talwar, both of whom are known to the victims"
330,FIR202600330,CASE202600330,2026-02-27,391,8,1,1,13,39,4,4,2026-02-27 07:58:03,2026-02-27 17:11:03,2026-02-27 18:10:03,16.657294,77.108703,"On February 27th, at approximately 07:58:03 AM, a complaint was filed at Ballari West Police Station by Tanmayi Sur regarding an organized crime incident involving smuggling. The victims, Tripti Dasgupta and Aahana Parmer, were allegedly kidnapped and transported to an unknown location by Ucchal Ramesh and Jonathan Parmer."
331,FIR202600331,CASE202600331,2025-01-31,58,48,2,1,5,13,4,11,2025-01-31 10:21:21,2025-01-31 15:43:21,2025-01-31 17:38:21,15.64078,77.769435,"On 31st January 2025 at approximately 10:21 am, a murder incident occurred at a residential complex in Bellandur, Bengaluru Urban District. The complainant Girish Chadha reported that Eesha Nair and Wakeeta Mann were found dead with multiple stab wounds inside their residence. Further investigation revealed that the accused Chaitanya Nath and Gauri Gang"
332,FIR202600332,CASE202600332,2026-02-11,255,143,2,2,4,12,5,42,2026-02-10 11:46:54,2026-02-11 00:08:54,2026-02-11 02:03:54,17.561267,74.029149,"On February 10th, at approximately 11:46 AM, Shivani Behl filed a complaint with Ramanagara East Police Station regarding an investment scam perpetrated by Onkar Walia, Januja Korpal, and Kalpit Patla. The victims of this fraud are Ijaya Dixit and Unni Srinivas, who collectively lost a significant amount of"
333,FIR202600333,CASE202600333,2024-10-09,169,109,2,1,13,37,2,32,2024-10-09 02:01:02,2024-10-09 03:37:02,2024-10-09 04:26:02,13.001226,76.297338,"On 9th October 2024 at around 2:01 am, a gang of three individuals- Oscar Sood, Yashoda Ray and Oni Chakraborty- was involved in an organized crime activity in Kodagu East Police Station's jurisdiction. The complainant, Aditya Sami, reported that the trio had attacked and injured two persons- Jagvi Mangal and Jag"
334,FIR202600334,CASE202600334,2026-04-13,44,149,3,2,12,35,3,44,2026-04-12 13:58:08,2026-04-13 00:15:08,2026-04-13 02:09:08,16.761847,77.523588,"On 12th April 2026 at approximately 13:58hrs, a complaint was filed by Triya Tak (Complainant) regarding vandalism committed by Aarnav Narain (Accused) on the property of Faraj Bassi (Victim). The accused had allegedly damaged the Victim's car by spraying paint on it without any provocation."
335,FIR202600335,CASE202600335,2026-04-03,286,102,1,2,3,8,1,31,2026-04-02 19:15:43,2026-04-03 01:10:43,2026-04-03 02:38:43,14.315506,74.288795,"On 02-04-2026 at approximately 19:15:43 hours, a complaint was lodged by Widisha Kuruvilla regarding a cybercrime incident where the victim, Ikshita Rao, received an email from an unknown sender with a malicious link. The accused, Zehaan Dixit, is suspected to have sent the phishing email"
336,FIR202600336,CASE202600336,2024-12-31,401,19,2,2,12,35,2,6,2024-12-30 11:05:48,2024-12-30 22:30:48,2024-12-30 23:37:48,11.74764,74.427154,"On December 30th at 11:05 am, APMC Police Station in Belagavi received a complaint from Geetika Dalal regarding vandalism committed by Utkarsh Ramachandran and Oeshi Vyas against Vedant Thakur and Kritika Kade's property. The complainant alleges that the accused intentionally damaged the victims' property by throwing stones"
337,FIR202600337,CASE202600337,2026-03-04,79,121,4,1,7,20,1,35,2026-03-03 12:54:12,2026-03-04 00:44:12,2026-03-04 02:41:12,15.029523,74.411877,"On 03rd March 2026 at approximately 12:54 pm, Luke Tiwari, a resident of Mandya East Police Station in Mandya district, reported a kidnapping incident involving his sister Lavanya Babu. The accused, Naveen Sule, is alleged to have abducted Lavanya from her residence without her consent and has yet to return her. Further investigation is underway"
338,FIR202600338,CASE202600338,2025-06-20,140,98,3,1,8,23,3,28,2025-06-19 20:13:20,2025-06-20 06:13:20,2025-06-20 08:09:20,17.42804,77.584781,"On 19th June 2025 at around 8:13 PM, Haveri East Police Station received a complaint from Abdul Varughese regarding drug trafficking by Ijaya Pandey and Aradhana Raj. The complainant alleged that the accused duo had sold drugs to Chakradhar Tandon, resulting in his addiction. Further investigation revealed that the"
